MaxExternalBookingID,ChannelID,NumberOfPassengers,TripType,TreatmentRank,TotalFare,TreatmentProductSequence,TreatmentRanked,ProductID,Amount,OriginalPrice,FortnightStay,roundTrip,SatStay,weekendStay,JourneySalesYear,JourneySalesMonth,JourneySalesDay,TripFirstTravelYear,TripFirstTravelMonth,TripFirstTravelDay,SegmentFirstTravelYear,SegmentFirstTravelMonth,SegmentFirstTravelDay,TripReturnTravelYear,TripReturnTravelMonth,TripReturnTravelDay,PaxType_ADT,PaxType_CFF,PaxType_KFF,RoleName_APT,RoleName_MMBC,RoleName_MOBA,RoleName_MOBC,RoleName_MOBM,RoleName_RESA,RoleName_TCMM,RoleName_WMBA,RoleName_WMBM,RoleName_WWMC,RoleName_WWWA,RoleName_WWWC,RoleName_WWWM,TripOriginLocationCode_ABQ,TripOriginLocationCode_ALB,TripOriginLocationCode_ATL,TripOriginLocationCode_AUS,TripOriginLocationCode_BDL,TripOriginLocationCode_BFM,TripOriginLocationCode_BHM,TripOriginLocationCode_BIL,TripOriginLocationCode_BIS,TripOriginLocationCode_BKG,TripOriginLocationCode_BMI,TripOriginLocationCode_BNA,TripOriginLocationCode_BOI,TripOriginLocationCode_BOS,TripOriginLocationCode_BTV,TripOriginLocationCode_BUF,TripOriginLocationCode_BWI,TripOriginLocationCode_BZN,TripOriginLocationCode_CHS,TripOriginLocationCode_CID,TripOriginLocationCode_CLE,TripOriginLocationCode_CLT,TripOriginLocationCode_CMH,TripOriginLocationCode_COS,TripOriginLocationCode_CUN,TripOriginLocationCode_CVG,TripOriginLocationCode_DCA,TripOriginLocationCode_DEN,TripOriginLocationCode_DFW,TripOriginLocationCode_DSM,TripOriginLocationCode_DTW,TripOriginLocationCode_ELP,TripOriginLocationCode_FAR,TripOriginLocationCode_FAT,TripOriginLocationCode_FLL,TripOriginLocationCode_FSD,TripOriginLocationCode_GEG,TripOriginLocationCode_GRB,TripOriginLocationCode_GRR,TripOriginLocationCode_GSP,TripOriginLocationCode_HRL,TripOriginLocationCode_HSV,TripOriginLocationCode_IAD,TripOriginLocationCode_IAH,TripOriginLocationCode_ICT,TripOriginLocationCode_IND,TripOriginLocationCode_ISP,TripOriginLocationCode_JAC,TripOriginLocationCode_JAN,TripOriginLocationCode_JAX,TripOriginLocationCode_LAS,TripOriginLocationCode_LAX,TripOriginLocationCode_LFT,TripOriginLocationCode_LGA,TripOriginLocationCode_LIT,TripOriginLocationCode_MCI,TripOriginLocationCode_MCO,TripOriginLocationCode_MDT,TripOriginLocationCode_MEM,TripOriginLocationCode_MIA,TripOriginLocationCode_MKE,TripOriginLocationCode_MSN,TripOriginLocationCode_MSO,TripOriginLocationCode_MSP,TripOriginLocationCode_MSY,TripOriginLocationCode_MYR,TripOriginLocationCode_OKC,TripOriginLocationCode_OMA,TripOriginLocationCode_ONT,TripOriginLocationCode_ORD,TripOriginLocationCode_ORF,TripOriginLocationCode_PBI,TripOriginLocationCode_PDX,TripOriginLocationCode_PHL,TripOriginLocationCode_PHX,TripOriginLocationCode_PIT,TripOriginLocationCode_PNS,TripOriginLocationCode_PVD,TripOriginLocationCode_PVR,TripOriginLocationCode_PWM,TripOriginLocationCode_RDU,TripOriginLocationCode_RNO,TripOriginLocationCode_RSW,TripOriginLocationCode_SAN,TripOriginLocationCode_SAT,TripOriginLocationCode_SAV,TripOriginLocationCode_SBA,TripOriginLocationCode_SDF,TripOriginLocationCode_SEA,TripOriginLocationCode_SFO,TripOriginLocationCode_SJC,TripOriginLocationCode_SJU,TripOriginLocationCode_SLC,TripOriginLocationCode_SMF,TripOriginLocationCode_SNA,TripOriginLocationCode_SRQ,TripOriginLocationCode_STL,TripOriginLocationCode_SYR,TripOriginLocationCode_TPA,TripOriginLocationCode_TTN,TripOriginLocationCode_TUL,TripOriginLocationCode_TYR,TripOriginLocationCode_TYS,TripOriginLocationCode_XNA,TripOriginLocationCode_YYC,TripDestinationLocationCode_ABQ,TripDestinationLocationCode_ALB,TripDestinationLocationCode_ATL,TripDestinationLocationCode_AUS,TripDestinationLocationCode_BDL,TripDestinationLocationCode_BFM,TripDestinationLocationCode_BHM,TripDestinationLocationCode_BIL,TripDestinationLocationCode_BIS,TripDestinationLocationCode_BKG,TripDestinationLocationCode_BMI,TripDestinationLocationCode_BNA,TripDestinationLocationCode_BOI,TripDestinationLocationCode_BOS,TripDestinationLocationCode_BTV,TripDestinationLocationCode_BUF,TripDestinationLocationCode_BWI,TripDestinationLocationCode_BZN,TripDestinationLocationCode_CHS,TripDestinationLocationCode_CID,TripDestinationLocationCode_CLE,TripDestinationLocationCode_CLT,TripDestinationLocationCode_CMH,TripDestinationLocationCode_COS,TripDestinationLocationCode_CUN,TripDestinationLocationCode_CVG,TripDestinationLocationCode_DCA,TripDestinationLocationCode_DEN,TripDestinationLocationCode_DFW,TripDestinationLocationCode_DSM,TripDestinationLocationCode_DTW,TripDestinationLocationCode_ELP,TripDestinationLocationCode_FAR,TripDestinationLocationCode_FAT,TripDestinationLocationCode_FLL,TripDestinationLocationCode_FSD,TripDestinationLocationCode_GEG,TripDestinationLocationCode_GRB,TripDestinationLocationCode_GRR,TripDestinationLocationCode_GSP,TripDestinationLocationCode_HRL,TripDestinationLocationCode_HSV,TripDestinationLocationCode_IAD,TripDestinationLocationCode_IAH,TripDestinationLocationCode_ICT,TripDestinationLocationCode_IND,TripDestinationLocationCode_ISP,TripDestinationLocationCode_JAC,TripDestinationLocationCode_JAN,TripDestinationLocationCode_JAX,TripDestinationLocationCode_LAS,TripDestinationLocationCode_LAX,TripDestinationLocationCode_LFT,TripDestinationLocationCode_LGA,TripDestinationLocationCode_LIT,TripDestinationLocationCode_MBJ,TripDestinationLocationCode_MCI,TripDestinationLocationCode_MCO,TripDestinationLocationCode_MDT,TripDestinationLocationCode_MEM,TripDestinationLocationCode_MIA,TripDestinationLocationCode_MKE,TripDestinationLocationCode_MSN,TripDestinationLocationCode_MSO,TripDestinationLocationCode_MSP,TripDestinationLocationCode_MSY,TripDestinationLocationCode_MYR,TripDestinationLocationCode_OKC,TripDestinationLocationCode_OMA,TripDestinationLocationCode_ONT,TripDestinationLocationCode_ORD,TripDestinationLocationCode_ORF,TripDestinationLocationCode_PBI,TripDestinationLocationCode_PDX,TripDestinationLocationCode_PHL,TripDestinationLocationCode_PHX,TripDestinationLocationCode_PIT,TripDestinationLocationCode_PNS,TripDestinationLocationCode_PSM,TripDestinationLocationCode_PUJ,TripDestinationLocationCode_PVD,TripDestinationLocationCode_PWM,TripDestinationLocationCode_RDU,TripDestinationLocationCode_RNO,TripDestinationLocationCode_RSW,TripDestinationLocationCode_SAN,TripDestinationLocationCode_SAT,TripDestinationLocationCode_SAV,TripDestinationLocationCode_SBA,TripDestinationLocationCode_SDF,TripDestinationLocationCode_SEA,TripDestinationLocationCode_SFO,TripDestinationLocationCode_SJC,TripDestinationLocationCode_SJU,TripDestinationLocationCode_SLC,TripDestinationLocationCode_SMF,TripDestinationLocationCode_SNA,TripDestinationLocationCode_SRQ,TripDestinationLocationCode_STL,TripDestinationLocationCode_SYR,TripDestinationLocationCode_TPA,TripDestinationLocationCode_TTN,TripDestinationLocationCode_TUL,TripDestinationLocationCode_TYR,TripDestinationLocationCode_TYS,TripDestinationLocationCode_XNA,TripDestinationLocationCode_YYC,FareClass_B,FareClass_D,FareClass_E,FareClass_G,FareClass_H,FareClass_I,FareClass_K,FareClass_L,FareClass_M,FareClass_Q,FareClass_R,FareClass_S,FareClass_T,FareClass_U,FareClass_V,FareClass_W,FareClass_Y,FareClass_Z,SegmentOriginLocationCode_ABQ,SegmentOriginLocationCode_ALB,SegmentOriginLocationCode_ATL,SegmentOriginLocationCode_AUS,SegmentOriginLocationCode_BDL,SegmentOriginLocationCode_BFM,SegmentOriginLocationCode_BHM,SegmentOriginLocationCode_BIL,SegmentOriginLocationCode_BIS,SegmentOriginLocationCode_BKG,SegmentOriginLocationCode_BMI,SegmentOriginLocationCode_BNA,SegmentOriginLocationCode_BOI,SegmentOriginLocationCode_BOS,SegmentOriginLocationCode_BTV,SegmentOriginLocationCode_BUF,SegmentOriginLocationCode_BWI,SegmentOriginLocationCode_BZN,SegmentOriginLocationCode_CHS,SegmentOriginLocationCode_CID,SegmentOriginLocationCode_CLE,SegmentOriginLocationCode_CLT,SegmentOriginLocationCode_CMH,SegmentOriginLocationCode_COS,SegmentOriginLocationCode_CUN,SegmentOriginLocationCode_CVG,SegmentOriginLocationCode_DCA,SegmentOriginLocationCode_DEN,SegmentOriginLocationCode_DFW,SegmentOriginLocationCode_DSM,SegmentOriginLocationCode_DTW,SegmentOriginLocationCode_ELP,SegmentOriginLocationCode_FAR,SegmentOriginLocationCode_FAT,SegmentOriginLocationCode_FLL,SegmentOriginLocationCode_FSD,SegmentOriginLocationCode_GEG,SegmentOriginLocationCode_GRB,SegmentOriginLocationCode_GRR,SegmentOriginLocationCode_GSP,SegmentOriginLocationCode_HRL,SegmentOriginLocationCode_HSV,SegmentOriginLocationCode_IAD,SegmentOriginLocationCode_IAH,SegmentOriginLocationCode_ICT,SegmentOriginLocationCode_IND,SegmentOriginLocationCode_ISP,SegmentOriginLocationCode_JAC,SegmentOriginLocationCode_JAN,SegmentOriginLocationCode_JAX,SegmentOriginLocationCode_LAS,SegmentOriginLocationCode_LAX,SegmentOriginLocationCode_LFT,SegmentOriginLocationCode_LGA,SegmentOriginLocationCode_LIT,SegmentOriginLocationCode_MCI,SegmentOriginLocationCode_MCO,SegmentOriginLocationCode_MDT,SegmentOriginLocationCode_MEM,SegmentOriginLocationCode_MIA,SegmentOriginLocationCode_MKE,SegmentOriginLocationCode_MSN,SegmentOriginLocationCode_MSO,SegmentOriginLocationCode_MSP,SegmentOriginLocationCode_MSY,SegmentOriginLocationCode_MYR,SegmentOriginLocationCode_OKC,SegmentOriginLocationCode_OMA,SegmentOriginLocationCode_ONT,SegmentOriginLocationCode_ORD,SegmentOriginLocationCode_ORF,SegmentOriginLocationCode_PBI,SegmentOriginLocationCode_PDX,SegmentOriginLocationCode_PHL,SegmentOriginLocationCode_PHX,SegmentOriginLocationCode_PIT,SegmentOriginLocationCode_PNS,SegmentOriginLocationCode_PUJ,SegmentOriginLocationCode_PVD,SegmentOriginLocationCode_PVR,SegmentOriginLocationCode_PWM,SegmentOriginLocationCode_RDU,SegmentOriginLocationCode_RNO,SegmentOriginLocationCode_RSW,SegmentOriginLocationCode_SAN,SegmentOriginLocationCode_SAT,SegmentOriginLocationCode_SAV,SegmentOriginLocationCode_SBA,SegmentOriginLocationCode_SDF,SegmentOriginLocationCode_SEA,SegmentOriginLocationCode_SFO,SegmentOriginLocationCode_SJC,SegmentOriginLocationCode_SJU,SegmentOriginLocationCode_SLC,SegmentOriginLocationCode_SMF,SegmentOriginLocationCode_SNA,SegmentOriginLocationCode_SRQ,SegmentOriginLocationCode_STL,SegmentOriginLocationCode_SYR,SegmentOriginLocationCode_TPA,SegmentOriginLocationCode_TTN,SegmentOriginLocationCode_TUL,SegmentOriginLocationCode_TYR,SegmentOriginLocationCode_TYS,SegmentOriginLocationCode_XNA,SegmentOriginLocationCode_YYC,SegmentDestinationLocationCode_ABQ,SegmentDestinationLocationCode_ALB,SegmentDestinationLocationCode_ATL,SegmentDestinationLocationCode_AUS,SegmentDestinationLocationCode_BDL,SegmentDestinationLocationCode_BFM,SegmentDestinationLocationCode_BHM,SegmentDestinationLocationCode_BIL,SegmentDestinationLocationCode_BIS,SegmentDestinationLocationCode_BKG,SegmentDestinationLocationCode_BMI,SegmentDestinationLocationCode_BNA,SegmentDestinationLocationCode_BOI,SegmentDestinationLocationCode_BOS,SegmentDestinationLocationCode_BTV,SegmentDestinationLocationCode_BUF,SegmentDestinationLocationCode_BWI,SegmentDestinationLocationCode_BZN,SegmentDestinationLocationCode_CHS,SegmentDestinationLocationCode_CID,SegmentDestinationLocationCode_CLE,SegmentDestinationLocationCode_CLT,SegmentDestinationLocationCode_CMH,SegmentDestinationLocationCode_COS,SegmentDestinationLocationCode_CUN,SegmentDestinationLocationCode_CVG,SegmentDestinationLocationCode_DCA,SegmentDestinationLocationCode_DEN,SegmentDestinationLocationCode_DFW,SegmentDestinationLocationCode_DSM,SegmentDestinationLocationCode_DTW,SegmentDestinationLocationCode_ELP,SegmentDestinationLocationCode_FAR,SegmentDestinationLocationCode_FAT,SegmentDestinationLocationCode_FLL,SegmentDestinationLocationCode_FSD,SegmentDestinationLocationCode_GEG,SegmentDestinationLocationCode_GRB,SegmentDestinationLocationCode_GRR,SegmentDestinationLocationCode_GSP,SegmentDestinationLocationCode_HRL,SegmentDestinationLocationCode_HSV,SegmentDestinationLocationCode_IAD,SegmentDestinationLocationCode_IAH,SegmentDestinationLocationCode_ICT,SegmentDestinationLocationCode_IND,SegmentDestinationLocationCode_ISP,SegmentDestinationLocationCode_JAC,SegmentDestinationLocationCode_JAN,SegmentDestinationLocationCode_JAX,SegmentDestinationLocationCode_LAS,SegmentDestinationLocationCode_LAX,SegmentDestinationLocationCode_LFT,SegmentDestinationLocationCode_LGA,SegmentDestinationLocationCode_LIT,SegmentDestinationLocationCode_MBJ,SegmentDestinationLocationCode_MCI,SegmentDestinationLocationCode_MCO,SegmentDestinationLocationCode_MDT,SegmentDestinationLocationCode_MEM,SegmentDestinationLocationCode_MIA,SegmentDestinationLocationCode_MKE,SegmentDestinationLocationCode_MSN,SegmentDestinationLocationCode_MSO,SegmentDestinationLocationCode_MSP,SegmentDestinationLocationCode_MSY,SegmentDestinationLocationCode_MYR,SegmentDestinationLocationCode_OKC,SegmentDestinationLocationCode_OMA,SegmentDestinationLocationCode_ONT,SegmentDestinationLocationCode_ORD,SegmentDestinationLocationCode_ORF,SegmentDestinationLocationCode_PBI,SegmentDestinationLocationCode_PDX,SegmentDestinationLocationCode_PHL,SegmentDestinationLocationCode_PHX,SegmentDestinationLocationCode_PIT,SegmentDestinationLocationCode_PNS,SegmentDestinationLocationCode_PSM,SegmentDestinationLocationCode_PUJ,SegmentDestinationLocationCode_PVD,SegmentDestinationLocationCode_PWM,SegmentDestinationLocationCode_RDU,SegmentDestinationLocationCode_RNO,SegmentDestinationLocationCode_RSW,SegmentDestinationLocationCode_SAN,SegmentDestinationLocationCode_SAT,SegmentDestinationLocationCode_SAV,SegmentDestinationLocationCode_SBA,SegmentDestinationLocationCode_SDF,SegmentDestinationLocationCode_SEA,SegmentDestinationLocationCode_SFO,SegmentDestinationLocationCode_SJC,SegmentDestinationLocationCode_SJU,SegmentDestinationLocationCode_SLC,SegmentDestinationLocationCode_SMF,SegmentDestinationLocationCode_SNA,SegmentDestinationLocationCode_SRQ,SegmentDestinationLocationCode_STL,SegmentDestinationLocationCode_SYR,SegmentDestinationLocationCode_TPA,SegmentDestinationLocationCode_TTN,SegmentDestinationLocationCode_TUL,SegmentDestinationLocationCode_TYR,SegmentDestinationLocationCode_TYS,SegmentDestinationLocationCode_XNA,SegmentDestinationLocationCode_YYC,Role_Type_CHECKIN,Role_Type_INITIAL,Role_Type_MANAGE,Role_Type_RESERVATION,Price_Type_CONTROL,Price_Type_DISCOUNT,Price_Type_PREMIUM,Booked
95620359,4,2,2,1,169.2,0,1,84,36.0,35.0,1,0,1,1,2019,7,1,2019,7,18,2019,7,18,2019,8,27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
95621287,2,1,2,2,306.6,8,2,78,38.0,30.0,0,0,1,1,2019,7,1,2019,8,22,2019,8,22,2019,8,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
95615806,2,2,2,1,997.52,8,1,78,32.0,30.0,0,1,1,1,2019,7,1,2019,7,4,2019,7,7,2019,7,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
95613476,2,1,1,2,71.3,1,2,84,32.0,25.0,0,0,1,1,2019,7,1,2019,7,23,2019,7,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
94311496,2,1,2,4,95.6,1,4,84,33.0,25.0,0,1,0,0,2019,7,1,2019,7,15,2019,7,17,2019,7,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
95631021,2,1,2,4,101.6,8,4,78,36.0,30.0,0,0,1,1,2019,7,1,2019,9,25,2019,9,25,2019,9,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
